SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
prepack.js~163706-163733:26-1,prepack.js~163316-163318:13-1,15,355,44,pp$1.parseTryStatement,pp.expect,benchmarks/prepack.js~163719:6256546-6256570,
prepack.js~88562-88565:65-7,prepack.js~88972-89050:3-3,6,66,948,:=>,serializeValue,benchmarks/prepack.js~88564:2887683-2887712,
prepack.js~20459-20485:1-1,prepack.js~330-337:1-1,534,135,50,OrdinaryHasProperty,invariant,benchmarks/prepack.js~20461:616262-616372,
prepack.js~163706-163733:26-1,<builtin>~1-1:1-1,15,355,68,pp$1.parseTryStatement,Object.create,benchmarks/prepack.js~163718:6256504-6256522,
prepack.js~88157-88159:3-3,prepack.js~1001-1038:3-3,6,112,356,createCapturedScopesArrayInitialization,builder,benchmarks/prepack.js~88158:2869285-2869427,
prepack.js~454895-455111:3-3,prepack.js~454512-454529:1-1,9770,1850,97,ValidateAndApplyPropertyDescriptor,ensureIsNotFinal,benchmarks/prepack.js~454916:19149865-19149893,
prepack.js~3178-3244:3-3,<builtin>~1-1:1-1,1202,847,18,evaluateForEffects,Function.prototype.[Symbol.hasInstance],benchmarks/prepack.js~3203:93299-93348,
prepack.js~89685-89707:3-3,prepack.js~2924-2936:3-3,42,166,115,_serializeGlobalBinding,getGlobalLetBinding,benchmarks/prepack.js~89692:2940865-2940905,
prepack.js~165889-165911:24-1,prepack.js~165913-165921:26-1,6665,280,121,pp$3.parseIdentifier,pp$3.checkReservedWord,benchmarks/prepack.js~165892:6327218-6327309,
prepack.js~450621-450666:3-3,<builtin>~1-1:1-1,160,433,18,_dereference,Function.prototype.[Symbol.hasInstance],benchmarks/prepack.js~450651:18974157-18974190,
prepack.js~449575-449596:19-1,prepack.js~474867-474869:8-3,5,475,22,exports.default,get,benchmarks/prepack.js~449591:18936114-18936136,
prepack.js~26609-26619:1-1,prepack.js~26522-26524:104-1,2616,68,24,getType,exports.default,benchmarks/prepack.js~26617:819489-819514,
prepack.js~85773-85777:17-5,<builtin>~1-1:1-1,6,88,8,C,WeakSet,benchmarks/prepack.js~85775:2786198-2786207,
prepack.js~38148-38192:3-3,prepack.js~38033-38096:3-3,318,549,292,visitValue,visitValueObject,benchmarks/prepack.js~38188:1167168-1167193,
prepack.js~458818-458833:37-3,prepack.js~7164-7176:1-1,6,121,116,:=>,IsCallable,benchmarks/prepack.js~458820:19297219-19297250,
prepack.js~450261-450278:3-3,prepack.js~7207-7224:1-1,67,132,113,CreateDataPropertyOrThrow,IsPropertyKey,benchmarks/prepack.js~450266:18959619-18959650,
prepack.js~85977-86000:1-1,prepack.js~414338-414369:33-3,192,197,320,ObjectProperty,printJoin,benchmarks/prepack.js~85978:2793311-2793347,
prepack.js~457580-457846:1-1,prepack.js~470084-470131:19-1,5,5758,37,initialize,exports.default,benchmarks/prepack.js~457621:19253963-19254004,
prepack.js~470691-470693:8-3,prepack.js~470804-470804:1-95,5,22,24,get,_interopRequireDefault,benchmarks/prepack.js~470692:19715781-19715820,
prepack.js~458860-458922:37-3,prepack.js~113-115:8-3,5,546,22,:=>,get,benchmarks/prepack.js~458868:19299112-19299129,
prepack.js~449575-449596:19-1,prepack.js~474723-474725:8-3,5,475,22,exports.default,get,benchmarks/prepack.js~449591:18936114-18936136,
prepack.js~472657-472723:19-1,prepack.js~456517-456536:3-3,66,682,229,exports.default,ToBoolean,benchmarks/prepack.js~472662:19787915-19787951,
prepack.js~180825-180828:7-7,lodash.templateSources[98]~4-20:8-1,1,93,231,interpolate,:anonymous,benchmarks/prepack.js~180827:6977092-6977168,
prepack.js~171799-171808:3-3,<builtin>~1-1:1-1,1116,26,14,_sortFunctionByOriginalOrdering,Array.prototype.sort,benchmarks/prepack.js~171800-171807:6519930-6520231,
