SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
prettier.js~188430-188432:5-5,<builtin>~1-1:1-1,166,24,12,objectToString,Function.prototype.call,benchmarks/prettier.js~188431:7222008-7222039,
prettier.js~482182-482205:29-1,prettier.js~491541-491558:15-5,474,210,119,each,:=>,benchmarks/prettier.js~482199:20150822-20150835,
prettier.js~491464-491475:1-1,prettier.js~480161-480166:1-1,2562,83,29,shouldGroupLastArg,getPenultimate,benchmarks/prettier.js~491466:20427910-20427936,
<builtin>~1-1:1-1,prettier.js~175290-175290:36990-37085,7939,12,70,Function.prototype.call,i.parseStatement,<builtin>~1:0,
prettier.js~493103-493113:1-1,prettier.js~479769-479771:1-1,1098,76,24,adjustClause,concat$1,benchmarks/prettier.js~493109:20475737-20475759,
prettier.js~487489-487791:1-1,<builtin>~1-1:1-1,29946,1382,43,printDocToString$2,Array.prototype.push,benchmarks/prettier.js~487768:20321622-20321650,
prettier.js~175290-175290:25075-25559,prettier.js~175290-175290:28242-28351,251,224,94,i.readToken_lt_gt,i.finishOp,benchmarks/prettier.js~175290:6671630-6671658,
prettier.js~482025-482044:13-3,prettier.js~481920-481938:1-1,1356,152,90,:=>,printLeadingComment,benchmarks/prettier.js~482031:20144270-20144317,
prettier.js~492216-492221:13-16,prettier.js~479769-479771:1-1,18,58,24,:=>,concat$1,benchmarks/prettier.js~492217-492221:20448191-20448383,
prettier.js~482777-482811:3-3,prettier.js~482904-482915:5-5,584424,223,62,traverseDocRec,:=>,benchmarks/prettier.js~482780:20168081-20168092,
prettier.js~487379-487384:1-1,<builtin>~1-1:1-1,11184,62,8,makeIndent,String.prototype.repeat,benchmarks/prettier.js~487382:20309845-20309872,
prettier.js~488666-491303:1-1,prettier.js~482163-482176:29-1,1824,12702,145,genericPrintNoParens,call,benchmarks/prettier.js~489834:20382099-20382122,
prettier.js~488666-491303:1-1,prettier.js~482163-482176:29-1,42,12793,145,genericPrintNoParens,call,benchmarks/prettier.js~489885:20383301-20383324,
prettier.js~488666-491303:1-1,<builtin>~1-1:1-1,312,14528,43,genericPrintNoParens,Array.prototype.push,benchmarks/prettier.js~490107:20389423-20389458,
prettier.js~175290-175290:1094-1169,<builtin>~1-1:1-1,319,138,38,i,%ForInIteratorPrototype%.next,benchmarks/prettier.js~175290:6647283-6647326,
prettier.js~196646-196752:5-5,prettier.js~193467-193474:5-5,77,458,66,template,isError,benchmarks/prettier.js~196748:7480361-7480375,
prettier.js~492143-492159:1-1,prettier.js~479769-479771:1-1,4182,163,24,printMemberLookup,concat$1,benchmarks/prettier.js~492149:20445987-20446021,
prettier.js~488666-491303:1-1,prettier.js~479803-479805:1-1,12,13964,33,genericPrintNoParens,ifBreak,benchmarks/prettier.js~489751:20379528-20379545,
prettier.js~175290-175290:63287-63522,prettier.js~175290-175290:20408-20459,64,188,62,i.parseConditional,i.eat,benchmarks/prettier.js~175290:6709476-6709495,
prettier.js~175290-175290:23463-23714,prettier.js~175290-175290:23278-23445,3913,162,107,i.readToken_dot,i.finishToken,benchmarks/prettier.js~175290:6669855-6669877,
prettier.js~175290-175290:74521-76132,prettier.js~175290-175290:91171-91285,12,801,89,i.parseParenAndDistinguishExpression,i.finishNodeAt,benchmarks/prettier.js~175290:6722175-6722219,
prettier.js~480891-480900:1-1,<builtin>~1-1:1-1,198480,41,43,getStringWidth,String.prototype.replace,benchmarks/prettier.js~480899:20112482-20112511,
prettier.js~479872-479879:15-1,<builtin>~1-1:1-1,198480,38,53,index$6,Array.prototype.join,benchmarks/prettier.js~479873-479876:20041044-20041199,
prettier.js~482182-482205:29-1,prettier.js~489404-489411:19-9,690,208,48,each,:=>,benchmarks/prettier.js~482199:20150822-20150835,
prettier.js~481940-481979:1-1,prettier.js~480298-480305:1-1,6,184,78,printTrailingComment,isPreviousLineEmpty,benchmarks/prettier.js~481965-481968:20142606-20142680,
<builtin>~1-1:1-1,lodash.templateSources[42]~1-13:2-1,1,27,13,Function.prototype.apply,anonymous,<builtin>~1:0,
prettier.js~488666-491303:1-1,prettier.js~482943-482945:1-1,120,14752,35,genericPrintNoParens,rawText$1,benchmarks/prettier.js~490112:20389564-20389579,
prettier.js~482163-482176:29-1,<builtin>~1-1:1-1,75426,134,42,call,Array.prototype.push,benchmarks/prettier.js~482171:20149942-20149960,
prettier.js~491493-491619:1-1,prettier.js~479781-479790:1-1,306,644,69,printArgumentsList,group,benchmarks/prettier.js~491588-491590:20431742-20431838,
prettier.js~175290-175290:77697-79472,prettier.js~175290-175290:90853-90920,402,705,40,i.parseObj,i.startNode,benchmarks/prettier.js~175290:6724272-6724287,
prettier.js~180930-181003:7-7,prettier.js~179610-179614:5-5,3,372,39,evaluate,getMean,benchmarks/prettier.js~180954:6981389-6981403,
prettier.js~175290-175290:34883-35227,<builtin>~1-1:1-1,24,189,9,i.braceIsBlock,String.prototype.slice,benchmarks/prettier.js~175290:6681192-6681247,
prettier.js~481022-481098:1-1,prettier.js~480349-480377:1-1,21204,283,142,decorateComment,locStart$1,benchmarks/prettier.js~481034:20116022-20116036,
prettier.js~488666-491303:1-1,prettier.js~482163-482176:29-1,162,13266,141,genericPrintNoParens,call,benchmarks/prettier.js~489935:20384716-20384739,
<builtin>~1-1:1-1,prettier.js~175290-175290:46040-46133,2298,12,70,Function.prototype.call,i.parseExpressionStatement,<builtin>~1:0,
prettier.js~175290-175290:69204-72710,prettier.js~175290-175290:74135-74365,1000,1446,199,i.parseExprAtom,i.parseLiteral,benchmarks/prettier.js~175290:6717716-6717767,
prettier.js~175290-175290:3426-4148,<builtin>~1-1:1-1,29,375,43,A,Array.prototype.push,benchmarks/prettier.js~175290:6649852-6649907,
prettier.js~507339-507348:1-1,<builtin>~1-1:1-1,30,83,7,attachComments,StringExtensions.trimEnd,benchmarks/prettier.js~507346:20888331-20888346,
<builtin>~1-1:1-1,prettier.js~180217-180224:20-9,1,12,48,Function.prototype.call,onCycle,<builtin>~1:0,
prettier.js~175290-175290:63767-64618,prettier.js~175290-175290:91064-91154,3253,423,54,i.parseExprOp,i.finishNode,benchmarks/prettier.js~175290:6710631-6710746,
prettier.js~196683-196706:36-7,<builtin>~1-1:1-1,123,128,43,:anonymous,String.prototype.replace,benchmarks/prettier.js~196687:7478259-7478330,
prettier.js~175290-175290:41419-42360,prettier.js~175290-175290:18622-18681,10,697,53,i.parseForStatement,i.isContextual,benchmarks/prettier.js~175290:6688290-6688312,
prettier.js~175290-175290:21069-21402,prettier.js~175290-175290:123815-123932,76728,209,69,i.nextToken,i.readToken,benchmarks/prettier.js~175290:6667528-6667567,
prettier.js~491493-491619:1-1,prettier.js~479769-479771:1-1,306,646,24,printArgumentsList,concat$1,benchmarks/prettier.js~491585-491592:20431637-20431876,
prettier.js~175290-175290:42682-42966,prettier.js~175290-175290:20123-20400,1225,162,144,i.parseReturnStatement,i.next,benchmarks/prettier.js~175290:6688991-6689001,
prettier.js~488666-491303:1-1,prettier.js~482163-482176:29-1,522,13603,149,genericPrintNoParens,call,benchmarks/prettier.js~489776:20380326-20380349,
prettier.js~180825-180828:7-7,lodash.templateSources[79]~4-12:8-1,1,93,47,interpolate,:anonymous,benchmarks/prettier.js~180827:6977092-6977168,
prettier.js~180825-180828:7-7,lodash.templateSources[95]~4-12:8-1,1,93,47,interpolate,:anonymous,benchmarks/prettier.js~180827:6977092-6977168,
prettier.js~488553-488664:1-1,<builtin>~1-1:1-1,534,420,31,genericPrint,Array.prototype.unshift,benchmarks/prettier.js~488651:20346100-20346117,
prettier.js~482025-482044:13-3,<builtin>~1-1:1-1,6,148,43,:=>,Array.prototype.push,benchmarks/prettier.js~482042:20144609-20144677,
prettier.js~480734-480749:1-1,<builtin>~1-1:1-1,1080,101,43,printNumber,String.prototype.replace,benchmarks/prettier.js~480736-480741:20107862-20108125,
prettier.js~175290-175290:129360-129515,prettier.js~175290-175290:20469-20507,1926,95,24,i.parseVarHead,i.match,benchmarks/prettier.js~175290:6775576-6775594,
prettier.js~181134-181164:5-5,prettier.js~180243-180263:5-5,2,234,249,run,emit,benchmarks/prettier.js~181145:6987719-6987735,
prettier.js~482163-482176:29-1,prettier.js~489188-489190:31-7,2298,145,20,call,:=>,benchmarks/prettier.js~482173:20149984-20149997,
prettier.js~175290-175290:36272-36321,<builtin>~1-1:1-1,29,43,27,e,Function.prototype.apply,benchmarks/prettier.js~175290:6682458-6682480,
prettier.js~175290-175290:17732-17812,<builtin>~1-1:1-1,7312,86,54,:anonymous,Array.prototype.slice,benchmarks/prettier.js~175290:6663961-6663969,
prettier.js~175290-175290:41419-42360,prettier.js~175290-175290:91064-91154,51,697,54,i.parseForStatement,i.finishNode,benchmarks/prettier.js~175290:6687990-6688029,
