SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
coffeescript.js~359679-360540:16-1,coffeescript.js~41609-41641:27-3,6,11435,20,anonymous,exports.addDataToNode,benchmarks/coffeescript.js~359760:15058067-15058102,
coffeescript.js~367071-367085:5-5,<builtin>~1-1:1-1,552,26,12,declaredVariables,Function.prototype.call,benchmarks/coffeescript.js~367073-367084:15441492-15441799,
coffeescript.js~141578-141588:5-5,<builtin>~1-1:1-1,51936,256,96,makeToken,Array Iterator.prototype.next,benchmarks/coffeescript.js~141581:5260608-5260630,
<function>~1-7:2-1,<builtin>~1-1:1-1,1,105,6,anonymous,Date.now,<function>~5:341-361,
coffeescript.js~361070-361081:7-7,coffeescript.js~362130-362155:7-7,738,111,217,compileToFragments,compileNode,benchmarks/coffeescript.js~361078:15218337-15218355,
coffeescript.js~180825-180828:7-7,lodash.templateSources[94]~4-14:8-1,1,75,129,interpolate,:anonymous,benchmarks/coffeescript.js~180827:6977092-6977168,
coffeescript.js~180709-180771:7-7,<function>~1-4:1-2,1,431,10,createCompiled,:program,benchmarks/coffeescript.js~180755-180758:6974914-6975045,
coffeescript.js~359423-359476:32-9,<builtin>~1-1:1-1,354,686,96,:anonymous,Array Iterator.prototype.next,benchmarks/coffeescript.js~359453:15033355-15033361,
coffeescript.js~362553-362567:7-7,coffeescript.js~362553-362567:7-7,6,193,193,updateLocationDataIfMissing,updateLocationDataIfMissing,benchmarks/coffeescript.js~362562:15271738-15271783,
coffeescript.js~180709-180771:7-7,<function>~1-4:1-2,1,431,10,createCompiled,:program,benchmarks/coffeescript.js~180755-180758:6974914-6975045,
coffeescript.js~140814-140897:5-5,coffeescript.js~141596-141604:5-5,15,918,64,regexToken,token,benchmarks/coffeescript.js~140894:5235184-5235223,
coffeescript.js~361715-361771:7-7,coffeescript.js~361395-361397:7-7,222,621,22,compileWithDeclarations,makeCode,benchmarks/coffeescript.js~361745:15242919-15242950,
coffeescript.js~361545-361929:5-5,coffeescript.js~41519-41531:31-3,2994,50,104,Block,flatten,benchmarks/coffeescript.js~361548:15236099-15236118,
coffeescript.js~359679-360540:16-1,coffeescript.js~41610-41640:12-5,36,11569,288,anonymous,:anonymous,benchmarks/coffeescript.js~360335-360341:15075615-15075849,
coffeescript.js~196740-196743:28-7,lodash.templateSources[94]~1-15:1-2,1,51,10,result,:program,benchmarks/coffeescript.js~196741:7480055-7480107,
coffeescript.js~363153-363251:7-7,<builtin>~1-1:1-1,2982,877,96,compileNode,Array Iterator.prototype.next,benchmarks/coffeescript.js~363239:15297177-15297216,
coffeescript.js~366692-366719:7-7,coffeescript.js~41503-41505:19-3,168,401,27,compileStatement,exports.merge,benchmarks/coffeescript.js~366716:15430015-15430032,
coffeescript.js~141334-141420:5-5,<builtin>~1-1:1-1,3034,1085,96,matchWithInterpolations,RegExp.prototype.exec,benchmarks/coffeescript.js~141358:5251947-5251969,
coffeescript.js~359221-359280:32-9,<builtin>~1-1:1-1,750,370,22,:anonymous,Array.prototype.unshift,benchmarks/coffeescript.js~359267:15025441-15025486,
coffeescript.js~365926-365944:7-7,<builtin>~1-1:1-1,42,243,30,compileOrTest,Array.prototype.values,benchmarks/coffeescript.js~365929:15399945-15400009,
coffeescript.js~6-69:11-10,coffeescript.js~11-32:11-11,1,105,112,:anonymous,__webpack_require__,benchmarks/coffeescript.js~68:2405-2452,
coffeescript.js~364588-364645:23-9,coffeescript.js~364626-364633:23-15,36,266,84,loopObjects,vval,benchmarks/coffeescript.js~364626-364633:15350701-15351002,
coffeescript.js~361715-361771:7-7,coffeescript.js~361395-361397:7-7,1764,640,22,compileWithDeclarations,makeCode,benchmarks/coffeescript.js~361750:15243277-15243307,
coffeescript.js~363153-363251:7-7,coffeescript.js~361395-361397:7-7,330,898,22,compileNode,makeCode,benchmarks/coffeescript.js~363244:15297330-15297376,
coffeescript.js~196740-196743:28-7,<builtin>~1-1:1-1,77,51,29,result,Function,benchmarks/coffeescript.js~196741:7480055-7480107,
coffeescript.js~185399-185412:5-5,coffeescript.js~193619-193622:5-5,231,133,41,baseKeysIn,isObject,benchmarks/coffeescript.js~185400:7120406-7120421,
coffeescript.js~358860-359152:32-9,<builtin>~1-1:1-1,660,1486,12,:anonymous,Function.prototype.call,benchmarks/coffeescript.js~359057-359067:15015950-15016313,
coffeescript.js~362228-362232:7-7,<builtin>~1-1:1-1,2676,36,69,add,Array.prototype.concat,benchmarks/coffeescript.js~362229:15260473-15260501,
coffeescript.js~140410-140423:5-5,<builtin>~1-1:1-1,185,118,18,clean,String.prototype.replace,benchmarks/coffeescript.js~140414:5216775-5216826,
coffeescript.js~363630-363698:7-7,coffeescript.js~363646-363650:25-13,222,381,40,walkBody,pushSlice,benchmarks/coffeescript.js~363653:15311597-15311607,
coffeescript.js~196646-196752:5-5,<builtin>~1-1:1-1,77,641,18,template,String.prototype.replace,benchmarks/coffeescript.js~196717-196718:7479336-7479445,
coffeescript.js~140814-140897:5-5,<builtin>~1-1:1-1,168,918,96,regexToken,Array Iterator.prototype.next,benchmarks/coffeescript.js~140833:5233127-5233130,
coffeescript.js~365559-365587:7-7,coffeescript.js~367039-367053:5-5,6,399,134,compileNode,freeVariable,benchmarks/coffeescript.js~365568:15387725-15387755,
coffeescript.js~363630-363698:7-7,coffeescript.js~362311-362316:7-7,6,366,81,walkBody,isObject,benchmarks/coffeescript.js~363641:15311116-15311140,
coffeescript.js~366377-366513:7-7,coffeescript.js~361623-361629:7-7,36,1963,64,compileNode,compileToFragments,benchmarks/coffeescript.js~366498-366500:15422309-15422388,
<builtin>~1-1:1-1,coffeescript.js~358765-358770:32-9,44922,12,44,Function.prototype.call,:anonymous,<builtin>~1:0,
coffeescript.js~363737-363759:7-7,coffeescript.js~362331-362334:7-7,222,128,92,addInitializerMethod,looksStatic,benchmarks/coffeescript.js~363744:15315178-15315208,
coffeescript.js~358814-358833:7-7,coffeescript.js~358795-358810:7-7,3822,90,142,looksObjectish,indexOfTag,benchmarks/coffeescript.js~358816:15005524-15005557,
coffeescript.js~359679-360540:16-1,coffeescript.js~41610-41640:12-5,72,11281,288,anonymous,:anonymous,benchmarks/coffeescript.js~360433-360434:15078272-15078337,
coffeescript.js~358838-358851:7-7,<builtin>~1-1:1-1,3720,255,12,findTagsBackwards,Function.prototype.call,benchmarks/coffeescript.js~358850:15007008-15007031,
coffeescript.js~365926-365944:7-7,coffeescript.js~361070-361081:7-7,114,293,113,compileOrTest,compileToFragments,benchmarks/coffeescript.js~365937:15400306-15400345,
coffeescript.js~140814-140897:5-5,<builtin>~1-1:1-1,13364,902,96,regexToken,RegExp.prototype.exec,benchmarks/coffeescript.js~140832:5233084-5233105,
coffeescript.js~366892-366894:19-3,<builtin>~1-1:1-1,816,40,18,isLiteralThis,Function.prototype.[Symbol.hasInstance],benchmarks/coffeescript.js~366893:15435530-15435556,
coffeescript.js~180507-180545:31-9,<builtin>~1-1:1-1,2,257,63,:anonymous,Array.prototype.slice,benchmarks/coffeescript.js~180526:6965955-6965986,
coffeescript.js~363566-363603:7-7,coffeescript.js~361579-361581:7-7,6,348,22,compileClassDeclaration,isEmpty,benchmarks/coffeescript.js~363595:15309498-15309516,
coffeescript.js~196740-196743:28-7,lodash.templateSources[53]~1-13:1-2,1,51,10,result,:program,benchmarks/coffeescript.js~196741:7480055-7480107,
coffeescript.js~179733-179748:5-5,coffeescript.js~187049-187091:7-7,2,74,283,setOptions,wrapper,benchmarks/coffeescript.js~179734:6941740-6941757,
coffeescript.js~180709-180771:7-7,<function>~1-4:1-2,1,431,10,createCompiled,:program,benchmarks/coffeescript.js~180760-180763:6975070-6975200,
