SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
lebab.js~65221-65228:35-1,lebab.js~65229-65252:35-1,245,58,119,pp$9.regexp_eatQuantifierPrefix,pp$9.regexp_eatBracedQuantifier,benchmarks/lebab.js~65226:2052488-2052534,
lebab.js~154954-154972:16-9,lebab.js~154419-154419:12-490,5,185,108,__close,get,benchmarks/lebab.js~154971:5758148-5758214,
lebab.js~186352-186357:5-5,lebab.js~188199-188210:5-5,94,43,112,castPath,isKey,benchmarks/lebab.js~186356:7151461-7151480,
<builtin>~1-1:1-1,lebab.js~390144-390146:47-7,288,55,38,Array.prototype.map,varNodes,<builtin>~1:0,
lebab.js~387106-387106:2-101,lebab.js~387121-387121:102-141,294176,107,27,xe,zu,benchmarks/lebab.js~387106:16364215-16364219,
lebab.js~180507-180545:31-9,lebab.js~193648-193650:5-5,4,250,23,:anonymous,isObjectLike,benchmarks/lebab.js~180531:6966159-6966183,
lebab.js~63370-63404:25-1,lebab.js~142327-142339:42-9,685,341,108,pp$3.parseMaybeAssign,:anonymous,benchmarks/lebab.js~63394:1997616-1997635,
lebab.js~386484-386532:22-5,lebab.js~33817-33848:17-1,186,264,148,:anonymous,Lp.skipSpaces,benchmarks/lebab.js~386511:16316753-16316781,
lebab.js~180825-180828:7-7,lodash.templateSources[27]~4-12:8-1,1,75,52,interpolate,:anonymous,benchmarks/lebab.js~180827:6977092-6977168,
lebab.js~142309-142502:24-1,lebab.js~62000-62002:27-1,5,144,51,espree,extend,benchmarks/lebab.js~142342-142349:5287005-5287324,
<builtin>~1-1:1-1,lebab.js~26422-26426:1-1,311,12,43,Function.prototype.call,BaseSyntax,<builtin>~1:0,
lebab.js~393704-393709:16-9,<builtin>~1-1:1-1,1185,45,32,referencingDefaultValue,Array.prototype.forEach,benchmarks/lebab.js~393706-393708:16652312-16652516,
lebab.js~81548-81550:1-1,lebab.js~81570-81572:1-1,5550,76,33,isReference,isPropertyInObjectLiteral,benchmarks/lebab.js~81549:2555391-2555429,
<builtin>~1-1:1-1,lodash.templateSources[51]~1-13:2-1,1,29,11,Function.prototype.apply,anonymous,<builtin>~1:0,
lebab.js~389978-390008:12-5,lebab.js~390564-390576:12-5,90,227,69,enter,markModified,benchmarks/lebab.js~390004:16488587-16488633,
lebab.js~389934-389953:3-3,lebab.js~389913-389913:1-153,5,188,41,ArrowFunctionExpression,_classCallCheck,benchmarks/lebab.js~389941:16486365-16486410,
lebab.js~65091-65122:23-1,lebab.js~65125-65140:27-1,15,191,80,pp$9.regexp_pattern,pp$9.regexp_disjunction,benchmarks/lebab.js~65101:2048991-2049020,
lebab.js~7620-7628:38-3,lebab.js~388559-388561:17-3,312,72,27,matches,declarations,benchmarks/lebab.js~7622:230120-230133,
